2985	0	a	TB is not the coronavirus. And last time I checked TB wasnt raging through the US and Europe. Dont reduce this to whataboutery. Anyway I think you must be a bit dim to be a Swiss. I suspect youre more likely to be Moscow_Ivan. Cheerio.
7940	1	a	Farah and Mohammad Toutounchian just returned from a cruise that ended with them being quarantined. Both got COVID-19 and spent a month in the hospital before they tested negative, twice. #tarzana #covd19 #covid_19 #coronavirus #princesscruises #princesscruise #virus #recovered
1887	0	a	The Pentagon on March 17 reached into its strategic reserves to help respond to the new coronavirus outbreak, making available 5 million N95 respirator masks and 2,000 deployable ventilators.
310	1	a	Adams County still has one confirmed case of COVID-19 but more testing results pending, according to update from Adams County Health Department and Emergency Management Agency.
814	1	a	Iran's death toll from the  coronavirus outbreak has climbed to 3,452, with 158 more fatalities recorded over the past 24 hours, Health Ministry Spokesman Kianoush Jahanpur said. Reported
1953	0	a	World Health Organization expects Malaysias COVID-19 cases to peak Mid-April
7223	1	a	Todays update: 246k cases and just passed 6k deaths in the US. We are approaching 1k deaths a day with 30k new cases and still rising. #COVID19
2794	0	a	1/2 I just participated in an interesting seminar by #MistraGeopolitics that confirmed my thoughts. Our societies are on pause due to the coronavirus and hence emissions have dropped in many countries. But a pause will not do much for the climate emissions in the bigger picture.
3925	0	a	This map is making us hungry!   has put together a digital map to help you find take-out and delivery options while #socialdistancing during #covid_19 #safeathome. Eat this up, Westsiders! #TGIF  #SaMo
7786	1	a	Individual precaution does not scale to collective precaution Hence one must panic individually in order to avoid systemic problems -   What happened in Hong Kong during SARS, why HK has only 100 coronavirus cases, why HK says we should panic
5500	1	a	Here's what you need to know this P.M. about the #CoronavirusPandemic: COVID-19 has infected more than 1 million people U.S. considering having public cover faces to limit COVID-19 Britain aims for 100,000 daily coronavirus tests MORE:
2365	0	a	Joseph, it's hard to disagree with you, but: > The criteria for suspected #covid19 doesn't regard US as a high risk country (tho there's a sneaky exception clause) > If all the doctors sick in Australia took Monday off, the system would collapse. We've always had to work sick.
3789	1	a	via   COVID-19: Travellers stranded at Katuna as Uganda, Rwanda close borders: Rwanda as of Saturday, had recorded 17 confirmed cases of coronavirus, the highest number in the East Africa region
608	0	a	Business Insider - Starbucks is paying workers for 30 days, even if they don't show up for work amid the coronavirus outbreak
2747	0	a	On Friday March 27th at 3:00pm EST   founder Spencer Wright and Dragon Innovation CEO Scott Miller discuss how local and global supply chains are adapting and changing due to the COVID-19 pandemic. Sign up here:
5791	1	a	#BonJovi keyboardist David Bryan shared on Instagram that he has tested positive for the #COVID19 coronavirus, after being sick for a week but increasingly feeling better. #Music
2701	1	a	#COVID19 Spain to extend state of emergency for another 2 weeks. Over 28,000 cases confirmed already and 1,720 deaths, 394 in the last 24 h... In Belgium, #lockdown was set to last until 5 April. Health Min said in an interview it could be extended for at least 8 more weeks.
3387	0	a	A #Rikers Island Doctor Speaks Out to Save Her Elderly Patients from the Coronavirus  via
5056	0	a	5G going to kill everyone ? Concentration camps being built in London .... what is this women chatting about  #5G #coronavirus
688	0	a	5/ The PCR test is being promoted for Covid19. It tests for the presence of the virus. BUT the blood test which measures antibodies which form in persons who were infected, healed and have immunity is a more useful test. It measures #HerdImmunity. Why is blood test not done?
6307	1	a	The fact that 2 positive cases hv recovered in #Maldives n #Covid_19 spread has been minimised thus far, doesn't seem reasonable excuses to slacken good precautionary measures. Look around the world. #Maldives authorities will do well not to act in haste.
4386	1	a	Facebook shuts down London offices after employee tests positive for #coronavirus. The closure comes after an employee from FB's Singapore office,who has been diagnosed with coronavirus, visited the company's London premises. #Facebook #socialmedia #CoronaVirusChallenge #news
34	0	a	The city of #STL will start tracking positive cases of #COVID19 by zip code.   has your info this morning, LIVE, from city hall. #TISL
7449	0	a	BREAKING: Southern AB #coronavirus case rumored to be Steve Busey, the younger brother of movie star   According to our sources, Steve works in the oil & gas industry and is a huge   fan. #COVID19
2248	0	a	A makeshift hospital for curing COVID-19 patients in Wuhan, C China's Hubei, will close on Sunday after full disinfection as all patients have been discharged or transferred by Saturday afternoon. #FlyOverChina
6581	1	a	#WHO says 83% of new #COVID19 cases happening in the #US and EU...with 16 states in US issuing lockdown. 701 dead, 52,934 infections. Trump wants rules related by Easter just dats. Yet #COVID19 has 8-10 weeks cycle, Public heath officials against Trump
3324	1	a	"Not cool!   Please close down everything! Coronavirus: More than one million cases confirmed worldwide"" #Coronavirus"
6805	0	a	MSNBC is trying to pretend that President Trump and/or VP Pence may have caught coronavirus from someone at CPAC. First, who cares? Its a normal virus that normal people would easily recover from. Second, do Democrats realize they are the virus infecting America?
6364	1	a	Eva and Abraham, both from Puerto Rican families that migrated to Brooklyn in the 1950s, married in June 1960. They raised four children together. And died within 24 hours of each other from Coronavirus.
4074	0	a	Naguru referral hospital has designated isolation centres in preparation for #COVID19. However, while medics know what to do, there is still limited space in case of an outbreak. #UBCNews  via
4688	0	a	6/ Multiple studies have shown CT scans have 97% sensitivity! This means if your CT scan is negative, your chance that have COVID19 is exceedingly low. This is why China doesnt even swab you if your chest CT is negative.
3833	1	a	**Welcome news. The death toll from the outbreak in mainland China is 3,042 (3.8% of cases) ** China's Hubei, excluding Wuhan, reports no new coronavirus cases  via
7727	1	a	Actor Tom Hanks and his wife Rita Wilson are back home in the United States, weeks after testing positive to coronavirus in Australia.
4704	0	a	.   evidence reveal Litsman attended a public prayer against emergency regulation before he was infected with #coronavirus Quds & Qom were never closer... Different places same story (devoted shi'ites insisted on public prayers in Qom city just like Haredim did here)
3149	0	a	New Estimates Say Oregons COVID-19 Cases Could Peak In May
7466	0	a	GREECE  The document presented by eurovisionfn site claiming it is suppose to prevent travellers to go to Rotterdam due to coronavirus is FALSE. The document refers to suspects who might harm the contest.
7318	1	a	On February 15, Italy had just 3 Cases. China was busy doing Propaganda to fool the country's preparedness. Italy now (March 20) has 47,000 people affected by #ChineseWuhanVirus #WuhanVirus #ChinaVirus #Covid19 Trust China at your own peril.
7650	0	a	Cummings implementing the governments coronavirus strategy. Trying to get us all infected the horrible gobshites  dont believe that rishi aswell, where was the 330 billion when the NHS needed it during austerity!! Never trust a tory.
1727	1	a	And #Florida announced three new #coronavirus cases. They include a man who was at an EMS conference in Tampa last week that boasted networking with 4,600 people from around the world and invited nurses, EMTs, paramedics and other first responders.
5690	0	a	Download the Middleborough Public Schools App! All the information you need to know about Learning Enrichment, COVID-19 and everything MPS. Search Middleborough Public Schools in the App or Google Play Store.
4165	1	a	The death toll from new coronavirus has surpassed 5,000 in Europe, with Italy, Spain and Germany reporting a steep rise in infections as Nigeria record 10 Fresh Case of #CoronavirusPandemic #QuaratineLife #COVID19
5029	1	a	Coronavirus has taken over 20,000 lives in the US Trump knew the virus was coming He was briefed He failed to prepare I am become death, destroyer of worlds - Robert Oppenheimer after completing the atomic bomb Sad how this fits Trump currently Save our souls
7352	0	a	For perspective: In 24 hours, reports of confirmed cases of #coronavirus in Italy increased by 20 percent, by 39 percent in Germany and by 53 percent in the USA. Japan increased by 17 percent. #StopTheFear #EatTheRich #LiveYourLife
2017	0	a	Dear NY times. Since you ignored my request not to include Diamond Princess to Japan, make sure to include the number of infected on Cruise Ship to the US. With Thousands Trapped on Board, Cruise Ship Awaits Coronavirus Test Results
3523	1	a	State Rep. Isaac Robinson, who died this week at 44, tweeted recently about the death of a Detroit ballroom dancer. Robinson himself was a ballroom dancer. Both may have died from coronavirus, said family and friends.
1826	1	a	UK Prime Minister Boris Johnson has been moved into intensive care after his #COVID19 symptoms worsened. Johnson was admitted yesterday, when his symptoms showed no signs of easing after he tested positive for the #coronavirus 10 days ago.
6168	1	a	Good news from Sen   & her attorney husband John Bessler. Hes mostly recovered from having Coronavirus. They did a   interview with   :
2582	1	a	Although... NC has 2 confirmed cases, 0 deaths, thus far. Chk w/ur state's Gov't website for current figures.  #COVID19 #CoronavirusUSA #CoronaVirusNC #CoronavirusOutbreak #CoronavirusUSA
3674	0	a	"""You sort of feel when you go into the hospital that there's this silent killer roaming the hallways."" A doctor inside a hospital overflowing with COVID-19 patients. Please note, this report shows the harsh realities of the front lines in the fight for life."
6183	0	a	The rest of the world is not stopping despite covid-19. Read this important interview with Gui Minhais daughter. (SWEDISH)
6153	1	a	The #coronavirus fatality rate in Germany is ~1.31%, 1,111 out of 85,063 confirmed cases. We can trust the German case figures as their testing is thorough and reliable. Meanwhile in the UK, Johnson's incompetent government are still not even testing front line medical staff.
678	0	a	has introduced a Customer Recovery Fund in response to COVID to help minimize the monthly billing impacts to natural gas, propane & electric residential & small business customers. For more information:  #Parksville #Qualicum #Nanaimo #Lantzville
386	1	a	BREAKING The Hawaii Department of Health today reclassified a death formerly attributed to the coronavirus as negative for COVID-19, blaming the confusion on a report being misread. More:  #coronavirus #COVID19
6165	1	a	BBC now reporting 6,000 COVID deaths in 2 weeks in Ecuador's largest city of Guayaquil -- at least 2x higher than death rate in NYC by population. Guayaquil has highest COVID death rate in world. SOS Ecuador.  #GuayaquilEnEmergencia
3499	1	a	U.S. coronavirus death toll reaches 17; at least half of U.S. states confirm cases - The Washington Post  via
308	1	a	Senate President Tito Sotto says he believes he was not exposed to ACT-CIS Party-list Rep. Eric Yap, who tested positive for COVID-19.
1921	1	a	The United Kingdom Prime Minister Boris Johnson who earlier tested positive for the coronavirus has been admitted to hospital for further tests.  #SokoNews
5809	0	a	How many people are still working during #COVID19 my full time job is Menards I dont think we will close its considered an emergency store in case you have plumbing issues/fires/flood etc luckily for me I work outside year round so trying to isolate away from everyone!
5911	0	a	Cage Warriors CEO explains 'very simple decision' to host event amid coronavirus concerns
859	1	a	#CORONAVIRUS UPDATE: There have been 3 new cases since yesterday on #Tayside, with the total in the area now at 34. Across #Scotland, the number is at 373, which is up 51 on yesterday.
5670	0	a	Correct Mark. This tweet is a spectacularly silly distortion of the Irish Times coverage, both of coronavirus and SF's actions. Typical case in point: today's front page.
6507	1	a	CORONA UPDATE - 21 more deaths are being reported today. There are a total of 390 newly confirmed cases of COVID-19 in Ireland, bringing the total number to 4994. #NPRedFM
2495	1	a	'Harry Potter' author J.K. Rowling says she's 'fully recovered' after experiencing 'all symptoms' of COVID-19
6661	0	a	The CFIA does not anticipate any food product recalls or withdrawals from the market due to COVID-19 contamination. Currently, there have been no reported cases of food or food packaging being associated with the transmission of COVID-19. (2/3)
6457	1	a	"""Eight percent of Iran's parliament has been infected with the coronavirus, including the deputy health minister"" US sanctions prevent Iranians from getting critical medical supplies (probably a bad idea during a pandemic) but I know MAGA neocons love watching Iranians suffer"
946	1	a	According to THL, samples have been taken from 34,900 in #Finland (approximately 2,100 more than the previous day). To date, 2,308 have tested positive, 1,438 in the Helsinki-Uusimaa region #Coronavirus kills 7 more people in Finland
130	0	a	#BREAKING: Wolf Administration delays enforcement that all non-life-sustaining businesses in Pennsylvania must close their physical locations to slow the spread of COVID-19. Enforcement will now start at 8am on Monday, March 23rd.
6810	0	a	In the month since NJ had its first coronavirus case, weve gone from having little information to quite a bit.   sorts out whats important and why.
160	1	a	First, beloved Italy, now, beautiful Spain.  Spain's coronavirus cases leap by 5,000 in 24 hours, now only behind China and Italy
3139	0	a	So tweeps this company is black owned and got together with Jamal Bryant to charge people 150 for a covid19 test. Black people are dying from this virus, but you need 150 to see if you got it from jamal bryant
554	0	a	Wow, meanwhile Australia lets infected Ocean liners unload in the heart of Sydney #shutourschools  #auspol #coronavirus #stayhome
3053	0	a	Amazon workers strike at Staten Island warehouse for the second time citing several dozen COVID-19 confirmed cases. Workers at over 30 distribution centers said to have confirmed cases. #COVID19 #Amazonwarehouses
6733	1	a	That's new from Florida. Now two #coronavirus patients have died. One in South Florida and one in Northwestern Florida near the Destin area.
7064	0	a	"Birx, April 3: NY & NJ have 35% positives Louisiana: 26% of their tests are positive. MI, CT, IN, GA, IL: so that should tell you where the next hot spots are coming -- are at 15% test positive."" Connecticut Could Be One of the Next COVID-19 Hotspots"
1451	1	a	Carl Goldman was on the Diamond Princess cruise ship. Now he's under   quarantine in Omaha, Nebraska. Listen to   to hear what it's like to recover from #coronavirus:
5145	1	a	Maryland Governor Larry Hogan said health officials had tracked the 3 new cases in Montgomery County to an Egyptian cruise ship on the Nile. #Coronavirus #CoronavirusOutbreak #COVID19
1939	0	a	in the wake of the escalation in the transmission of #Covid_19 and owing to the immediate requirement offurther preventive measures for #socialdistancing; in continuation of the Emergency alreadydeclared under Section 16(A)(1) of the National Disaster Management Authority
1750	1	a	BREAK: More awful news from Spain. 394 coronavirus deaths, up 30% in past 24 hours, 600 new deaths in Italy
3026	0	a	#Coronavirus cases & deaths reported by Iran, as recorded by    This study by     Sherbo,     & Khan:  estimates these are undercounted by a factor of at least 50, and maybe 500.
6178	1	a	Select Committee: Hancock claims only 27 NHS workers have died from #CoVID_19 but says their deaths wont be investigated by the HSE (which clearly wouldnt be overwhelmed by so few) but by the NHS... So, no chance PPE shortage will be blamed then (as NHS provide it, if delivered)
378	0	a	BREAKING: The House Oversight Committee has opened an investigation into the Trump administration's shortcomings of providing Americans with coronavirus tests.
895	1	a	One in every 8 people who's tested positive for COVID-19 in Ontario is in the hospital, and more than a third of those hospitalized patients are in the ICU. Please everybody, let's drastically limit trips out of the house. #GoHomeStayHome
7168	0	a	The #RuralElectrificationAgency (REA) has commissioned four #SolarPower mini-grid plants at the Isolation Centres in Abuja, Lagos and Ogun States with 14 days, to provide uninterrupted power supply as health workers battle to treat rising cases of #COVID19 nationwide.
2126	0	a	Colombo Crimes Division has launched investigations over the statements made by former MPs Rajitha Senarathne & Sarath Fonseka regarding #coronavirus. #lka #SriLanka #COVID19
4058	1	a	KENTUCKY CORONAVIRUS UPDATE: Kentucky's first confirmed coronavirus patient is in isolation at UK Chandler Hospital in Lexington.
2181	1	a	Teacher friend of mine off work with suspected #coronavirus so is a student in her class. #NHS111 told her to isolate but theyre ONLY testing if youve been in contact with confirmed case or travelled from affected area. WTF? Are they trying to keep numbers down like Trump?1/2
102	1	a	A 38-year-old man has passed away in Bihar today due to kidney failure; he has been tested positive for #Covid19. He was from Munger. He died yesterday at AIIMS in Patna; had returned from Kolkata two days back: Dr. Prabhat Kumar Singh, AIIMS Patna, Bihar
327	1	a	all the 3 new coronavirus cases making it 19 have been in Ghana for the past 2 weeks... If they're able to trace all those who returned to Ghana this month the cases go reach 65
7507	0	a	Trump's performance at the CDC was an embarrassment. The delay in surveillance testing for #COVID19 is going to be the subject of a Congressional investigation one day. #Failure
2802	0	a	Get 1 ton of sodium Chlorite 80% solution for MMS directly from China for $3,500 including shipping for oral and for cleaning hospitals to kill Coronavirus.
5928	0	a	Iran's supreme leader is pardoning 10,000 prisoners as a goodwill gesture in honor of Iran's Nowruz New Year - on top of the 85,000 prisoners recently released to stem the spread of the #coronavirus in Iran. #HardNumbers
4481	0	a	Improvising after COVID-19 canceled their on-ground event, the grad students of   pulled off a joyous, uplifting feat on Friday night, hosting the poet   from their home in Minneapolis via   for the groups first Online Literary Salon. :
4628	1	a	According to a news release, the first death was a man in his 50s from Fond Du Lac County. The second death was a man in 90s from Ozaukee County. #WisconsinCoronavirus #COVID19Wisconsin
1182	0	a	#FAU students & employees should note Gov. DeSantis Executive Order 20-83, which urges persons over 65 and those with serious underlying medical conditions to stay home. Visit  for more info. #COVID19 #coronavirus
40	0	a	"issues ""Stay at Home"" order issued for VT!  Effective 5:00pm today until April 15th. Please read the order for businesses that are deemed ""essential"". #vermontstrong #covid19 #thankyourgrocers #thankyournurses #thankyourdoctors #STAYHOME"
7746	0	a	#Coronavirus Race against time: Inside 1 of the world's largest #ventilator factories - ABC News
3699	0	a	"'#No #MiraculousRecovery': Some ICU #Doctors say #MalariaDrug #NOT #helping  ""The #FederalGovernment's #guidance on emergency usage of the antimalarial drug #hydroxychloroquine for COVID-19 patients may have #actually set the #medication up 4 #failure."""
2653	1	a	Two FL coronavirus deaths; two more cases, both in Broward County  via   #FlaPol #FloridaNews #coronavirus
550	1	a	New update from the Florida Department of Health on COVID-19. As of this morning at 11am Osceola County cases increased to 22. To find the most up-to-date information and guidance on COVID-19, please visit the Department of Healths dedicated webpage
577	0	a	is either vindictive or doing the bidding for *trump. Capt. Crozier must have been desperate to save his men & Modley's incompetence was surely killing them with Covid-19. Modley should be the one to go, not the Captain.
1743	0	a	Can Covid-19 dead transmit virus? WHO: To date there is no evidence of persons having become infected from exposure to the bodies of persons who died from Covid-19. Read more >  #RekordNews #Covid19SA #Day14ofLockdown
5329	0	a	Join our   initiative's virtual event to build & maintain healthy & liberatory community during the COVID-19 outbreak on Mon, 3/23, 8-9 am. Engage in collective movement activities & discussion. Details including login info at
2308	0	a	"Known cases of coronavirus in Fairfax County have nearly doubled in span of three days; Northam says those not adhering to social distancing ""are putting every single one of us in Virginia at risk"""
309	0	a	You prolly out to go on a Navy ship Mister Never-Enlisted-Because-You-Are-Too-Good-For-Serving... COVID-19 lives on shiny steel surfaces for up to 72 hours. Once you get the virus on the ship, many will die to clean her up.
2557	1	a	Alhamdulillah,my cousin who was suspected of having COVID-19,& had been under treatment as positive,has nw been declared Negative for COVID-19 after conducting revised test.Also d whole fmlys test has been Declared -ve. to Almighty & then to Doctors & everyone serving in field
7818	0	a	We are currently editing our podcast episode with Mayor Walsh press conference crasher Rob Mahoney - you are not going to want to miss it! He lives up to hero we deserve & we are hoping to drop the episode tonight so stay tuned! #mass #coronavirus #mayorwalsh #bruins #legend
7068	0	a	...slow to think that symptoms might be caused by #coronavirus, and faced limited testing ability. Nearly 2/3 of the #Kirkland facility's residents and staff were infected. Of 57% of residents hospitalized, more than 1 in 4 died. No staff members died.
7063	1	a	This is wrong information. There are not 250+ cases in 1 day. Total number of cases in India at present is 250+. #COVID19
2422	1	a	According to his wifes Facebook post, former Lamar R-1 Schools Superintendent Dennis Wilson died of the coronavirus today at a hospital in Kansas. Deepest sympathy to his family.
2989	1	a	USUS has the largest increase in coronavirus cases among all countries in the past 24 hours 7401 new cases and 88 new deaths are reported. New York now has over 10,000 cases. So far, 45,000 tests have been performed in New York State. #coronavirus #usa #CoronavirusNewYork
5906	1	a	Just when you think #COVID19 couldn't get any worse we find out Rand Paul & Harvey Weinstein test positive.... AND IT TOTALLY REDEEMS ITSELF!
4077	0	a	Ill never understand how Floridians voted this man into the U.S. Senate after giving him two terms as governor. | Rick Scott wants less unemployment money in coronavirus bill
7828	1	a	But only 573 people have been tested for COVID19 in DC as of March 19, 2020.  Where can people go to get tested now?
2636	1	a	"Five more people dead in NJ from novel coronavirus, governor says. State now has 1327 total positive patients with 442 new cases. That comes with ""aggressive testing,"" and community spread, Murphy says."
5985	0	a	Two Huntington businesses have come together to help service industry workers throughout the city who have been impacted by coronavirus closures.
3919	0	a	#Betfair Bergsaker (Swe) 21st Mar/R4 2640m at 14:53 UK. A LAY on 6. Spartan Cougar at 4.4. New markets on AU NZ US SG ZA #HorseRacing live at  #CoronaVirus #COVID19 #StaySafe
1450	1	a	Yesterday, Adrian Dix, Minister of Health, and Dr. Bonnie Henry, B.C.'s Provincial Health Officer, issued a joint statement on the COVID-19 response in B.C. Among updates, B.C. has 659 cases of COVID-19. Of those cases, 183 patients have recovered.
7180	1	a	A #Peterborough man whose symptoms ebbed and flowed for nearly two weeks and is now recovering from suspected pneumonia - he is one of three people who have recovered from COVID-19 that we spoke to.
1690	0	a	Hmmmm. NO France reports all covid_19 deaths ..hospitals ..care homes... elsewhere... tested or not tested.. UK tested n hospital only
4410	1	a	The Northwest Territories has its first reported case of COVID-19, according to a press release sent out on Saturday afternoon by the chief public health officer.
7679	0	a	'That's totally way out': Ron Johnson comments on coronavirus draw fire from Fauci at White House briefing
7240	0	a	Please stay at home during this crucial phase!  As   mentioned, we need to take all the necessary precautions with a positive attitude to stay safe from coronavirus. #IIFAHumSabSaathHain #IndiaFightsCorona #IIFA
4910	0	a	Brazilian airline Gol Linhas Aereas Inteligentes $GOL has the flexibility to reduce its fleet from 130 Boeing 737 planes to 100 by letting leases expire in the short term, executives said on Tuesday while discussing the impact of the coronavirus outbreak -BBG-
5467	0	a	Hillary Clinton Desperate to Avoid Testimony, Major Coronavirus Updates, and MORE! | Judicial Watch
2189	0	a	? 100,000s of Palestinians haven't died of Coronain Gaza?
2072	0	a	Yikes..... Ground stop now in effect  all departures stopped  for JFK, LGA, EWR due to positive covid-19 tests. Other regional airspace sectors halted through key gates through NY air traffic areas #coronavirus #COVID19
4710	1	a	"The Illinois Dept of Public Health has 195 ""Persons Under Investigation"" for COVID-19. Even if most of those people test negative, there could still be a big jump in confirmed cases on the way. My guess is that we will see a spike much sooner than 7 days from now."
1876	1	a	The BOP identifies the third inmate at FCC Oakdale who died of coronavirus as 57-year-old James Wilson. He went into respiratory failure on March 29, was put on a ventilator the next day and died yesterday. He was serving a sentence for child porn charges.
4578	1	a	Middle East #coronavirus latest: - UAE (2) and Israel (1) announced first deaths - Jordan goes into 3 day full lockdown (no shops), kicked off with air raid sirens - Saudi to stop domestic travel, including taxis, for 2 weeks - Algeria calls off protests for first time in a year
2231	0	a	"NEW: An officer was injured during an attack by inmates at a prison that has become the latest hot spot in COVID-19 cases in Florida. One Sumter inmate said, The inmates are getting tired of it ... we dont know whats the truth."" w/"
7638	1	a	Sociopath millionaire Rob Portman wants to starve the new peasantry, expanding rapidly as 17 million people have lost their jobs in the past 3 weeks. 19,000 Americans have died since   called #COVID19 their newest hoax. Rob Ol Genocides Portman is making $
1180	0	a	If it isn't plague (#Covid_19), Pestilence (locust swarms), floods or war that wipes out humankind it will be AI that does us in. I think the article underestimates the humanity killing possibilities of the other 4 after which AI could take over. No Cyberdyne or Legion required.
4006	0	a	There was strong positive correlations for lags between -18 and 0 days. So let's go in the middle, delay rolling average of cases 11 days, and plot them against each other. Then fit to a linear model #COVID19
1345	1	a	look what it happening in Italy , Spain , France.....there is no other way !! have a look here : Italy Coronavirus: 53,578 Cases and 4,825 Deaths ...
